0.000000, 0.000000
-0.000050, 0.010000
-0.000099, 0.020000
-0.000147, 0.030000
-0.000193, 0.040000
-0.000239, 0.050000
-0.000284, 0.060000
-0.000329, 0.070000
-0.000372, 0.080000
-0.000414, 0.090000
-0.000455, 0.100000
-0.000496, 0.110000
-0.000536, 0.120000
-0.000574, 0.130000
-0.000613, 0.140000
-0.000650, 0.150000
-0.000686, 0.160000
-0.000722, 0.170000
-0.000757, 0.180000
-0.000791, 0.190000
-0.000824, 0.200000
-0.000856, 0.210000
-0.000888, 0.220000
-0.000919, 0.230000
-0.000950, 0.240000
-0.000980, 0.250000
-0.001009, 0.260000
-0.001037, 0.270000
-0.001065, 0.280000
-0.001092, 0.290000
-0.001118, 0.300000
-0.001144, 0.310000
-0.001169, 0.320000
-0.001193, 0.330000
-0.001217, 0.340000
-0.001241, 0.350000
-0.001263, 0.360000
-0.001285, 0.370000
-0.001307, 0.380000
-0.001328, 0.390000
-0.001348, 0.400000
-0.001368, 0.410000
-0.001388, 0.420000
-0.001407, 0.430000
-0.001425, 0.440000
-0.001443, 0.450000
-0.001460, 0.460000
-0.001477, 0.470000
-0.001493, 0.480000
-0.001509, 0.490000
-0.001525, 0.500000
-0.001540, 0.510000
-0.001554, 0.520000
-0.001568, 0.530000
-0.001582, 0.540000
-0.001595, 0.550000
-0.001608, 0.560000
-0.001620, 0.570000
-0.001632, 0.580000
-0.001644, 0.590000
-0.001655, 0.600000
-0.001666, 0.610000
-0.001676, 0.620000
-0.001686, 0.630000
-0.001696, 0.640000
-0.001705, 0.650000
-0.001714, 0.660000
-0.001723, 0.670000
-0.001731, 0.680000
-0.001739, 0.690000
-0.001747, 0.700000
-0.001754, 0.710000
-0.001761, 0.720000
-0.001768, 0.730000
-0.001774, 0.740000
-0.001780, 0.750000
-0.001786, 0.760000
-0.001791, 0.770000
-0.001797, 0.780000
-0.001801, 0.790000
-0.001806, 0.800000
-0.001810, 0.810000
-0.001814, 0.820000
-0.001818, 0.830000
-0.001822, 0.840000
-0.001825, 0.850000
-0.001828, 0.860000
-0.001831, 0.870000
-0.001833, 0.880000
-0.001836, 0.890000
-0.001838, 0.900000
-0.001840, 0.910000
-0.001841, 0.920000
-0.001843, 0.930000
-0.001844, 0.940000
-0.001845, 0.950000
-0.001846, 0.960000
-0.001847, 0.970000
-0.001847, 0.980000
-0.001847, 0.990000
-0.001847, 1.000000
-0.001847, 1.010000
-0.001847, 1.020000
-0.001846, 1.030000
-0.001846, 1.040000
-0.001845, 1.050000
-0.001844, 1.060000
-0.001843, 1.070000
-0.001841, 1.080000
-0.001840, 1.090000
-0.001838, 1.100000
-0.001836, 1.110000
-0.001835, 1.120000
-0.001832, 1.130000
-0.001830, 1.140000
-0.001828, 1.150000
-0.001825, 1.160000
-0.001823, 1.170000
-0.001820, 1.180000
-0.001817, 1.190000
-0.001814, 1.200000
-0.001811, 1.210000
-0.001808, 1.220000
-0.001804, 1.230000
-0.001801, 1.240000
-0.001797, 1.250000
-0.001794, 1.260000
-0.001790, 1.270000
-0.001786, 1.280000
-0.001782, 1.290000
-0.001778, 1.300000
-0.001774, 1.310000
-0.001769, 1.320000
-0.001765, 1.330000
-0.001760, 1.340000
