1.000000, 0.000000
0.900000, 0.100000
0.810000, 0.200000
0.729000, 0.300000
0.656100, 0.400000
0.590490, 0.500000
0.531441, 0.600000
0.478297, 0.700000
0.430467, 0.800000
0.387420, 0.900000
0.348678, 1.000000
0.313811, 1.100000
0.282430, 1.200000
0.254187, 1.300000
0.228768, 1.400000
0.205891, 1.500000
0.185302, 1.600000
0.166772, 1.700000
0.150095, 1.800000
0.135085, 1.900000
0.121577, 2.000000
0.109419, 2.100000
0.098477, 2.200000
0.088629, 2.300000
0.079766, 2.400000
0.071790, 2.500000
0.064611, 2.600000
0.058150, 2.700000
0.052335, 2.800000
0.047101, 2.900000
0.042391, 3.000000
0.038152, 3.100000
0.034337, 3.200000
0.030903, 3.300000
0.027813, 3.400000
0.025032, 3.500000
0.022528, 3.600000
0.020276, 3.700000
0.018248, 3.800000
0.016423, 3.900000
0.014781, 4.000000
0.013303, 4.100000
0.011973, 4.200000
0.010775, 4.300000
0.009698, 4.400000
0.008728, 4.500000
0.007855, 4.600000
0.007070, 4.700000
0.006363, 4.800000
0.005726, 4.900000
0.005154, 5.000000
