0, 0, 0
0, 0.01, 0
0, 0.02, 0
0, 0.03, 0
0, 0.04, 0
0, 0.05, 0
0, 0.06, 0
0, 0.07, 0
0, 0.08, 0
0, 0.09, 0
0, 0.1, 0
0, 0.11, 0
0, 0.12, 0
0, 0.13, 0
0, 0.14, 0
0, 0.15, 0
0, 0.16, 0
0, 0.17, 0
0, 0.18, 0
0, 0.19, 0
0, 0.2, 0
0, 0.21, 0
0, 0.22, 0
0, 0.23, 0
0, 0.24, 0
0, 0.25, 0
0, 0.26, 0
0, 0.27, 0
0, 0.28, 0
0, 0.29, 0
0, 0.3, 0
0, 0.31, 0
0, 0.32, 0
0, 0.33, 0
0, 0.34, 0
0, 0.35, 0
0, 0.36, 0
0, 0.37, 0
0, 0.38, 0
0, 0.39, 0
0, 0.4, 0
0, 0.41, 0
0, 0.42, 0
0, 0.43, 0
0, 0.44, 0
0, 0.45, 0
0, 0.46, 0
0, 0.47, 0
0, 0.48, 0
0, 0.49, 0
0, 0.5, 0
0, 0.51, 0
0, 0.52, 0
0, 0.53, 0
0, 0.54, 0
0, 0.55, 0
0, 0.56, 0
0, 0.57, 0
0, 0.58, 0
0, 0.59, 0
0, 0.6, 0
0, 0.61, 0
0, 0.62, 0
0, 0.63, 0
0, 0.64, 0
0, 0.65, 0
0, 0.66, 0
0, 0.67, 0
0, 0.68, 0
0, 0.69, 0
0, 0.7, 0
0, 0.71, 0
0, 0.72, 0
0, 0.73, 0
0, 0.74, 0
0, 0.75, 0
0, 0.76, 0
0, 0.77, 0
0, 0.78, 0
0, 0.79, 0
0, 0.8, 0
0, 0.81, 0
0, 0.82, 0
0, 0.83, 0
0, 0.84, 0
0, 0.85, 0
0, 0.86, 0
0, 0.87, 0
0, 0.88, 0
0, 0.89, 0
0, 0.9, 0
0.01, 0, 0
0.01, 0.01, 0
0.01, 0.02, 0
0.01, 0.03, 0
0.01, 0.04, 0
0.01, 0.05, 0
0.01, 0.06, 0
0.01, 0.07, 0
0.01, 0.08, 0
0.01, 0.09, 0
0.01, 0.1, 0
0.01, 0.11, 0
0.01, 0.12, 0
0.01, 0.13, 0
0.01, 0.14, 0
0.01, 0.15, 0
0.01, 0.16, 0
0.01, 0.17, 0
0.01, 0.18, 0
0.01, 0.19, 0
0.01, 0.2, 0
0.01, 0.21, 0
0.01, 0.22, 0
0.01, 0.23, 0
0.01, 0.24, 0
0.01, 0.25, 0
0.01, 0.26, 0
0.01, 0.27, 0
0.01, 0.28, 0
0.01, 0.29, 0
0.01, 0.3, 0
0.01, 0.31, 0
0.01, 0.32, 0
0.01, 0.33, 0
0.01, 0.34, 0
0.01, 0.35, 0
0.01, 0.36, 0
0.01, 0.37, 0
0.01, 0.38, 0
0.01, 0.39, 0
0.01, 0.4, 0
0.01, 0.41, 0
0.01, 0.42, 0
0.01, 0.43, 0
0.01, 0.44, 0
0.01, 0.45, 0
0.01, 0.46, 0
0.01, 0.47, 0
0.01, 0.48, 0
0.01, 0.49, 0
0.01, 0.5, 0
0.01, 0.51, 0
0.01, 0.52, 0
0.01, 0.53, 0
0.01, 0.54, 0
0.01, 0.55, 0
0.01, 0.56, -6.73085
0.01, 0.57, -13.0953
0.01, 0.58, -19.0677
0.01, 0.59, -24.6432
0.01, 0.6, -29.8214
0.01, 0.61, -34.6028
0.01, 0.62, -38.9883
0.01, 0.63, -42.9785
0.01, 0.64, -46.5742
0.01, 0.65, -49.7755
0.01, 0.66, -52.5826
0.01, 0.67, -54.9954
0.01, 0.68, -57.0135
0.01, 0.69, -58.636
0.01, 0.7, -59.8622
0.01, 0.71, -60.691
0.01, 0.72, -61.1213
0.01, 0.73, -61.1518
0.01, 0.74, -60.7813
0.01, 0.75, -60.0087
0.01, 0.76, -58.8329
0.01, 0.77, -57.2531
0.01, 0.78, -55.2686
0.01, 0.79, -52.8788
0.01, 0.8, -50.0835
0.01, 0.81, -46.8829
0.01, 0.82, -43.277
0.01, 0.83, -39.2665
0.01, 0.84, -34.8521
0.01, 0.85, -30.0345
0.01, 0.86, -24.8149
0.01, 0.87, -19.1948
0.01, 0.88, -13.1768
0.01, 0.89, -6.76862
0.01, 0.9, 0
0.02, 0, 0
0.02, 0.01, 0
0.02, 0.02, 0
0.02, 0.03, 0
0.02, 0.04, 0
0.02, 0.05, 0
0.02, 0.06, 0
0.02, 0.07, 0
0.02, 0.08, 0
0.02, 0.09, 0
0.02, 0.1, 0
0.02, 0.11, 0
0.02, 0.12, 0
0.02, 0.13, 0
0.02, 0.14, 0
0.02, 0.15, 0
0.02, 0.16, 0
0.02, 0.17, 0
0.02, 0.18, 0
0.02, 0.19, 0
0.02, 0.2, 0
0.02, 0.21, 0
0.02, 0.22, 0
0.02, 0.23, 0
0.02, 0.24, 0
0.02, 0.25, 0
0.02, 0.26, 0
0.02, 0.27, 0
0.02, 0.28, 0
0.02, 0.29, 0
0.02, 0.3, 0
0.02, 0.31, 0
0.02, 0.32, 0
0.02, 0.33, 0
0.02, 0.34, 0
0.02, 0.35, 0
0.02, 0.36, 0
0.02, 0.37, 0
0.02, 0.38, 0
0.02, 0.39, 0
0.02, 0.4, 0
0.02, 0.41, 0
0.02, 0.42, 0
0.02, 0.43, 0
0.02, 0.44, 0
0.02, 0.45, 0
0.02, 0.46, 0
0.02, 0.47, 0
0.02, 0.48, 0
0.02, 0.49, 0
0.02, 0.5, 0
0.02, 0.51, 0
0.02, 0.52, 0
0.02, 0.53, 0
0.02, 0.54, 0
0.02, 0.55, 0
0.02, 0.56, -6.72167
0.02, 0.57, -13.0577
0.02, 0.58, -19.0022
0.02, 0.59, -24.5527
0.02, 0.6, -29.7091
0.02, 0.61, -34.4725
0.02, 0.62, -38.8443
0.02, 0.63, -42.8258
0.02, 0.64, -46.4179
0.02, 0.65, -49.6213
0.02, 0.66, -52.436
0.02, 0.67, -54.8617
0.02, 0.68, -56.8975
0.02, 0.69, -58.5421
0.02, 0.7, -59.7937
0.02, 0.71, -60.6503
0.02, 0.72, -61.1096
0.02, 0.73, -61.1695
0.02, 0.74, -60.8274
0.02, 0.75, -60.0813
0.02, 0.76, -58.9291
0.02, 0.77, -57.3692
0.02, 0.78, -55.4
0.02, 0.79, -53.0208
0.02, 0.8, -50.2309
0.02, 0.81, -47.0304
0.02, 0.82, -43.4198
0.02, 0.83, -39.4
0.02, 0.84, -34.9722
0.02, 0.85, -30.1382
0.02, 0.86, -24.9002
0.02, 0.87, -19.2611
0.02, 0.88, -13.2253
0.02, 0.89, -6.80077
0.02, 0.9, 0
0.03, 0, 0
0.03, 0.01, 0
0.03, 0.02, 0
0.03, 0.03, 0
0.03, 0.04, 0
0.03, 0.05, 0
0.03, 0.06, 0
0.03, 0.07, 0
0.03, 0.08, 0
0.03, 0.09, 0
0.03, 0.1, 0
0.03, 0.11, 0
0.03, 0.12, 0
0.03, 0.13, 0
0.03, 0.14, 0
0.03, 0.15, 0
0.03, 0.16, 0
0.03, 0.17, 0
0.03, 0.18, 0
0.03, 0.19, 0
0.03, 0.2, 0
0.03, 0.21, 0
0.03, 0.22, 0
0.03, 0.23, 0
0.03, 0.24, 0
0.03, 0.25, 0
0.03, 0.26, 0
0.03, 0.27, 0
0.03, 0.28, 0
0.03, 0.29, 0
0.03, 0.3, 0
0.03, 0.31, 0
0.03, 0.32, 0
0.03, 0.33, 0
0.03, 0.34, 0
0.03, 0.35, 0
0.03, 0.36, 0
0.03, 0.37, 0
0.03, 0.38, 0
0.03, 0.39, 0
0.03, 0.4, 0
0.03, 0.41, 0
0.03, 0.42, 0
0.03, 0.43, 0
0.03, 0.44, 0
0.03, 0.45, 0
0.03, 0.46, 0
0.03, 0.47, 0
0.03, 0.48, 0
0.03, 0.49, 0
0.03, 0.5, 0
0.03, 0.51, 0
0.03, 0.52, 0
0.03, 0.53, 0
0.03, 0.54, 0
0.03, 0.55, 0
0.03, 0.56, -6.70553
0.03, 0.57, -13.0164
0.03, 0.58, -18.9347
0.03, 0.59, -24.4609
0.03, 0.6, -29.5963
0.03, 0.61, -34.3427
0.03, 0.62, -38.7019
0.03, 0.63, -42.6757
0.03, 0.64, -46.2654
0.03, 0.65, -49.4716
0.03, 0.66, -52.2945
0.03, 0.67, -54.7332
0.03, 0.68, -56.7865
0.03, 0.69, -58.4524
0.03, 0.7, -59.7284
0.03, 0.71, -60.6115
0.03, 0.72, -61.0985
0.03, 0.73, -61.1863
0.03, 0.74, -60.8714
0.03, 0.75, -60.1506
0.03, 0.76, -59.0212
0.03, 0.77, -57.4806
0.03, 0.78, -55.5268
0.03, 0.79, -53.1585
0.03, 0.8, -50.3748
0.03, 0.81, -47.1756
0.03, 0.82, -43.5615
0.03, 0.83, -39.5337
0.03, 0.84, -35.0941
0.03, 0.85, -30.2451
0.03, 0.86, -24.9897
0.03, 0.87, -19.332
0.03, 0.88, -13.2768
0.03, 0.89, -6.83071
0.03, 0.9, 0
0.04, 0, 0
0.04, 0.01, 0
0.04, 0.02, 0
0.04, 0.03, 0
0.04, 0.04, 0
0.04, 0.05, 0
0.04, 0.06, 0
0.04, 0.07, 0
0.04, 0.08, 0
0.04, 0.09, 0
0.04, 0.1, 0
0.04, 0.11, 0
0.04, 0.12, 0
0.04, 0.13, 0
0.04, 0.14, 0
0.04, 0.15, 0
0.04, 0.16, 0
0.04, 0.17, 0
0.04, 0.18, 0
0.04, 0.19, 0
0.04, 0.2, 0
0.04, 0.21, 0
0.04, 0.22, 0
0.04, 0.23, 0
0.04, 0.24, 0
0.04, 0.25, 0
0.04, 0.26, 0
0.04, 0.27, 0
0.04, 0.28, 0
0.04, 0.29, 0
0.04, 0.3, 0
0.04, 0.31, 0
0.04, 0.32, 0
0.04, 0.33, 0
0.04, 0.34, 0
0.04, 0.35, 0
0.04, 0.36, 0
0.04, 0.37, 0
0.04, 0.38, 0
0.04, 0.39, 0
0.04, 0.4, 0
0.04, 0.41, 0
0.04, 0.42, 0
0.04, 0.43, 0
0.04, 0.44, 0
0.04, 0.45, 0
0.04, 0.46, 0
0.04, 0.47, 0
0.04, 0.48, 0
0.04, 0.49, 0
0.04, 0.5, 0
0.04, 0.51, 0
0.04, 0.52, 0
0.04, 0.53, 0
0.04, 0.54, 0
0.04, 0.55, 0
0.04, 0.56, -6.6839
0.04, 0.57, -12.9702
0.04, 0.58, -18.8635
0.04, 0.59, -24.3667
0.04, 0.6, -29.4823
0.04, 0.61, -34.2129
0.04, 0.62, -38.5608
0.04, 0.63, -42.5282
0.04, 0.64, -46.1165
0.04, 0.65, -49.3264
0.04, 0.66, -52.1578
0.04, 0.67, -54.6097
0.04, 0.68, -56.6802
0.04, 0.69, -58.3668
0.04, 0.7, -59.6661
0.04, 0.71, -60.5746
0.04, 0.72, -61.0881
0.04, 0.73, -61.2023
0.04, 0.74, -60.9133
0.04, 0.75, -60.2169
0.04, 0.76, -59.1094
0.04, 0.77, -57.5878
0.04, 0.78, -55.6493
0.04, 0.79, -53.2922
0.04, 0.8, -50.5153
0.04, 0.81, -47.3185
0.04, 0.82, -43.7022
0.04, 0.83, -39.6679
0.04, 0.84, -35.2178
0.04, 0.85, -30.355
0.04, 0.86, -25.083
0.04, 0.87, -19.4064
0.04, 0.88, -13.3302
0.04, 0.89, -6.85991
0.04, 0.9, 0
0.05, 0, 0
0.05, 0.01, 0
0.05, 0.02, 0
0.05, 0.03, 0
0.05, 0.04, 0
0.05, 0.05, 0
0.05, 0.06, 0
0.05, 0.07, 0
0.05, 0.08, 0
0.05, 0.09, 0
0.05, 0.1, 0
0.05, 0.11, 0
0.05, 0.12, 0
0.05, 0.13, 0
0.05, 0.14, 0
0.05, 0.15, 0
0.05, 0.16, 0
0.05, 0.17, 0
0.05, 0.18, 0
0.05, 0.19, 0
0.05, 0.2, 0
0.05, 0.21, 0
0.05, 0.22, 0
0.05, 0.23, 0
0.05, 0.24, 0
0.05, 0.25, 0
0.05, 0.26, 0
0.05, 0.27, 0
0.05, 0.28, 0
0.05, 0.29, 0
0.05, 0.3, 0
0.05, 0.31, 0
0.05, 0.32, 0
0.05, 0.33, 0
0.05, 0.34, 0
0.05, 0.35, 0
0.05, 0.36, 0
0.05, 0.37, 0
0.05, 0.38, 0
0.05, 0.39, 0
0.05, 0.4, 0
0.05, 0.41, 0
0.05, 0.42, 0
0.05, 0.43, 0
0.05, 0.44, 0
0.05, 0.45, 0
0.05, 0.46, 0
0.05, 0.47, 0
0.05, 0.48, 0
0.05, 0.49, 0
0.05, 0.5, 0
0.05, 0.51, 0
0.05, 0.52, 0
0.05, 0.53, 0
0.05, 0.54, 0
0.05, 0.55, 0
0.05, 0.56, -6.65824
0.05, 0.57, -12.9193
0.05, 0.58, -18.7884
0.05, 0.59, -24.2697
0.05, 0.6, -29.3667
0.05, 0.61, -34.0827
0.05, 0.62, -38.4205
0.05, 0.63, -42.3827
0.05, 0.64, -45.9706
0.05, 0.65, -49.1849
0.05, 0.66, -52.0253
0.05, 0.67, -54.4905
0.05, 0.68, -56.578
0.05, 0.69, -58.2847
0.05, 0.7, -59.6067
0.05, 0.71, -60.5394
0.05, 0.72, -61.0782
0.05, 0.73, -61.2179
0.05, 0.74, -60.9536
0.05, 0.75, -60.2806
0.05, 0.76, -59.1944
0.05, 0.77, -57.6914
0.05, 0.78, -55.7682
0.05, 0.79, -53.4226
0.05, 0.8, -50.6532
0.05, 0.81, -47.4596
0.05, 0.82, -43.8422
0.05, 0.83, -39.8026
0.05, 0.84, -35.3432
0.05, 0.85, -30.4675
0.05, 0.86, -25.1793
0.05, 0.87, -19.4835
0.05, 0.88, -13.3852
0.05, 0.89, -6.88934
0.05, 0.9, 0
0.06, 0, 0
0.06, 0.01, 0
0.06, 0.02, 0
0.06, 0.03, 0
0.06, 0.04, 0
0.06, 0.05, 0
0.06, 0.06, 0
0.06, 0.07, 0
0.06, 0.08, 0
0.06, 0.09, 0
0.06, 0.1, 0
0.06, 0.11, 0
0.06, 0.12, 0
0.06, 0.13, 0
0.06, 0.14, 0
0.06, 0.15, 0
0.06, 0.16, 0
0.06, 0.17, 0
0.06, 0.18, 0
0.06, 0.19, 0
0.06, 0.2, 0
0.06, 0.21, 0
0.06, 0.22, 0
0.06, 0.23, 0
0.06, 0.24, 0
0.06, 0.25, 0
0.06, 0.26, 0
0.06, 0.27, 0
0.06, 0.28, 0
0.06, 0.29, 0
0.06, 0.3, 0
0.06, 0.31, 0
0.06, 0.32, 0
0.06, 0.33, 0
0.06, 0.34, 0
0.06, 0.35, 0
0.06, 0.36, 0
0.06, 0.37, 0
0.06, 0.38, 0
0.06, 0.39, 0
0.06, 0.4, 0
0.06, 0.41, 0
0.06, 0.42, 0
0.06, 0.43, 0
0.06, 0.44, 0
0.06, 0.45, 0
0.06, 0.46, 0
0.06, 0.47, 0
0.06, 0.48, 0
0.06, 0.49, 0
0.06, 0.5, 0
0.06, 0.51, 0
0.06, 0.52, 0
0.06, 0.53, 0
0.06, 0.54, 0
0.06, 0.55, 0
0.06, 0.56, -6.62963
0.06, 0.57, -12.8644
0.06, 0.58, -18.7094
0.06, 0.59, -24.1695
0.06, 0.6, -29.249
0.06, 0.61, -33.9515
0.06, 0.62, -38.2805
0.06, 0.63, -42.2385
