1, -4312.02
2, -5573.79
3, -4637.3
4, -3070.92
5, -1761.47
6, -945.738
7, -538.942
8, -376.779
9, -326.274
10, -310.78
11, -297.802
12, -279.383
13, -257.286
14, -235.049
15, -215.038
16, -198.099
17, -184.089
18, -172.467
19, -162.66
20, -154.211
21, -146.805
22, -140.234
23, -134.357
24, -129.074
25, -124.302
26, -119.976
27, -116.038
28, -112.438
29, -109.134
30, -106.09
31, -103.276
32, -100.666
33, -98.2383
34, -95.9736
35, -93.8553
36, -91.8692
37, -90.0027
38, -88.2449
39, -86.5859
40, -85.0173
41, -83.5315
42, -82.1216
43, -80.7817
44, -79.5064
45, -78.291
46, -77.1312
47, -76.0232
48, -74.9638
49, -73.9502
50, -72.9797
51, -72.0503
52, -71.1602
53, -70.308
54, -69.4924
55, -68.7127
56, -67.9682
57, -67.2586
58, -66.5836
59, -65.9434
60, -65.3381
61, -64.7679
62, -64.2334
63, -63.735
64, -63.2733
65, -62.8489
66, -62.4623
67, -62.1142
68, -61.805
69, -61.5354
70, -61.3058
71, -61.1165
72, -60.9679
73, -60.8601
74, -60.7934
75, -60.7677
76, -60.7829
77, -60.8389
78, -60.9353
79, -61.0719
80, -61.248
81, -61.4632
82, -61.7167
83, -62.0078
84, -62.3358
85, -62.6995
86, -63.0982
87, -63.5308
88, -63.9961
89, -64.493
90, -65.0204
91, -65.5771
92, -66.1617
93, -66.773
94, -67.4097
95, -68.0705
96, -68.7542
97, -69.4593
98, -70.1845
99, -70.9286
100, -71.6903
101, -72.4682
102, -73.261
103, -74.0676
104, -74.8866
105, -75.7169
106, -76.5572
107, -77.4065
108, -78.2635
109, -79.1272
110, -79.9965
111, -80.8703
112, -81.7477
113, -82.6277
114, -83.5093
115, -84.3916
116, -85.2738
117, -86.1551
118, -87.0345
119, -87.9115
120, -88.7851
121, -89.6549
122, -90.5199
123, -91.3798
124, -92.2338
125, -93.0813
126, -93.9219
127, -94.7551
128, -95.5803
129, -96.3971
130, -97.2051
131, -98.0039
132, -98.7932
133, -99.5725
134, -100.342
135, -101.1
136, -101.848
137, -102.585
138, -103.31
139, -104.024
140, -104.727
141, -105.417
142, -106.096
143, -106.763
144, -107.417
145, -108.059
146, -108.689
147, -109.306
148, -109.911
149, -110.503
150, -111.083
151, -111.65
152, -112.204
153, -112.746
154, -113.275
155, -113.792
156, -114.296
157, -114.788
158, -115.267
159, -115.734
160, -116.189
161, -116.631
162, -117.061
163, -117.479
164, -117.886
165, -118.28
166, -118.663
167, -119.033
168, -119.393
169, -119.741
170, -120.077
171, -120.403
172, -120.717
173, -121.02
174, -121.313
175, -121.595
176, -121.866
177, -122.126
178, -122.377
179, -122.617
180, -122.847
181, -123.068
182, -123.278
183, -123.479
184, -123.67
185, -123.852
186, -124.025
187, -124.189
188, -124.344
189, -124.49
190, -124.627
191, -124.756
192, -124.877
193, -124.989
194, -125.093
195, -125.19
196, -125.278
197, -125.359
198, -125.432
199, -125.498
200, -125.556
201, -125.607
202, -125.652
203, -125.689
204, -125.72
205, -125.744
206, -125.761
207, -125.772
208, -125.777
209, -125.775
210, -125.768
211, -125.754
212, -125.735
213, -125.71
214, -125.68
215, -125.644
216, -125.603
217, -125.556
218, -125.505
219, -125.448
220, -125.387
221, -125.32
222, -125.249
223, -125.173
224, -125.093
225, -125.009
226, -124.92
227, -124.826
228, -124.729
229, -124.628
230, -124.522
231, -124.413
232, -124.3
233, -124.184
234, -124.063
235, -123.94
236, -123.812
237, -123.682
238, -123.548
239, -123.411
240, -123.271
241, -123.128
242, -122.981
243, -122.832
244, -122.68
245, -122.526
246, -122.368
247, -122.208
248, -122.046
249, -121.881
250, -121.713
251, -121.543
252, -121.371
253, -121.197
254, -121.02
255, -120.842
256, -120.661
257, -120.478
258, -120.293
259, -120.107
260, -119.918
261, -119.728
262, -119.536
263, -119.342
264, -119.147
265, -118.95
266, -118.751
267, -118.551
268, -118.35
269, -118.147
270, -117.943
271, -117.737
272, -117.53
273, -117.322
274, -117.113
275, -116.902
276, -116.691
277, -116.478
278, -116.264
279, -116.049
280, -115.834
281, -115.617
282, -115.399
283, -115.181
284, -114.962
285, -114.741
286, -114.521
287, -114.299
288, -114.076
289, -113.853
290, -113.63
291, -113.405
292, -113.18
293, -112.955
294, -112.729
295, -112.502
296, -112.275
297, -112.047
298, -111.819
299, -111.591
300, -111.362
301, -111.133
302, -110.903
303, -110.673
304, -110.443
305, -110.212
306, -109.982
307, -109.75
308, -109.519
309, -109.288
310, -109.056
311, -108.824
312, -108.592
313, -108.36
314, -108.127
315, -107.895
316, -107.662
317, -107.43
318, -107.197
319, -106.964
320, -106.732
321, -106.499
322, -106.266
323, -106.033
324, -105.801
325, -105.568
326, -105.335
327, -105.103
328, -104.87
329, -104.638
330, -104.406
331, -104.173
332, -103.941
333, -103.709
334, -103.477
335, -103.246
336, -103.014
337, -102.783
338, -102.552
339, -102.321
340, -102.09
341, -101.86
342, -101.629
343, -101.399
344, -101.17
345, -100.94
346, -100.711
347, -100.482
348, -100.253
349, -100.024
350, -99.7959
351, -99.568
352, -99.3403
353, -99.1129
354, -98.8859
355, -98.6591
356, -98.4327
357, -98.2066
358, -97.9809
359, -97.7555
360, -97.5304
361, -97.3057
362, -97.0813
363, -96.8573
364, -96.6336
365, -96.4104
366, -96.1875
367, -95.9649
368, -95.7428
369, -95.521
370, -95.2996
371, -95.0787
372, -94.8581
373, -94.6379
374, -94.4181
375, -94.1988
376, -93.9798
377, -93.7613
378, -93.5432
379, -93.3255
380, -93.1082
381, -92.8914
382, -92.6749
383, -92.459
384, -92.2434
385, -92.0283
386, -91.8136
387, -91.5994
388, -91.3856
389, -91.1723
390, -90.9594
391, -90.747
392, -90.535
393, -90.3234
394, -90.1124
395, -89.9017
396, -89.6916
397, -89.4819
398, -89.2726
399, -89.0639
400, -88.8556
401, -88.6477
402, -88.4403
403, -88.2334
404, -88.027
405, -87.821
406, -87.6155
407, -87.4105
408, -87.206
409, -87.0019
410, -86.7983
411, -86.5952
412, -86.3925
413, -86.1903
414, -85.9886
415, -85.7874
416, -85.5867
417, -85.3864
418, -85.1866
419, -84.9873
420, -84.7885
421, -84.5902
422, -84.3923
423, -84.1949
424, -83.998
425, -83.8016
426, -83.6056
427, -83.4102
428, -83.2152
429, -83.0207
430, -82.8267
431, -82.6331
432, -82.44
433, -82.2475
434, -82.0553
435, -81.8637
436, -81.6726
437, -81.4819
438, -81.2917
439, -81.102
440, -80.9127
441, -80.724
442, -80.5357
443, -80.3479
444, -80.1605
445, -79.9737
446, -79.7873
447, -79.6014
448, -79.4159
449, -79.231
450, -79.0465
451, -78.8624
452, -78.6789
453, -78.4958
454, -78.3132
455, -78.131
456, -77.9493
457, -77.7681
458, -77.5874
459, -77.4071
460, -77.2273
461, -77.0479
462, -76.869
463, -76.6906
464, -76.5126
465, -76.3351
466, -76.158
467, -75.9814
468, -75.8053
469, -75.6296
470, -75.4544
