0.077803, 0.038902, 0.009982, -0.000477
0.179913, 0.051055, 0.009887, -0.001460
0.270747, 0.045417, 0.009694, -0.002862
0.352040, 0.040646, 0.009387, -0.004773
0.425491, 0.036726, 0.008948, -0.007291
0.492456, 0.033482, 0.008356, -0.010525
0.554015, 0.030780, 0.007588, -0.014593
0.611051, 0.028518, 0.006617, -0.019626
0.669273, 0.029111, 0.005283, -0.026441
0.722514, 0.026621, 0.003665, -0.034623
0.772469, 0.024978, 0.001696, -0.044509
0.819674, 0.023603, -0.000677, -0.056366
0.864753, 0.022539, -0.003529, -0.070573
0.908273, 0.021760, -0.006962, -0.087641
0.950842, 0.021284, -0.011121, -0.108298
0.993167, 0.021162, -0.016227, -0.133660
1.036188, 0.021511, -0.022645, -0.165557
1.081320, 0.022566, -0.031033, -0.207302
1.123756, 0.021218, -0.040840, -0.256241
1.143164, 0.009704, -0.046064, -0.282415
1.159332, 0.008084, -0.050821, -0.306294
1.174762, 0.007715, -0.055736, -0.331005
1.189057, 0.007148, -0.060643, -0.355718
1.202194, 0.006569, -0.065475, -0.380094
1.214295, 0.006050, -0.070218, -0.404062
1.225510, 0.005608, -0.074881, -0.427662
1.235976, 0.005233, -0.079478, -0.450961
1.245801, 0.004913, -0.084021, -0.474023
1.255074, 0.004636, -0.088522, -0.496901
1.263862, 0.004394, -0.092988, -0.519634
1.272221, 0.004180, -0.097426, -0.542252
1.280196, 0.003988, -0.101840, -0.564777
1.287826, 0.003815, -0.106234, -0.587228
1.295140, 0.003657, -0.110611, -0.609617
1.302167, 0.003513, -0.114973, -0.631956
1.308930, 0.003381, -0.119322, -0.654253
1.315449, 0.003260, -0.123659, -0.676515
1.321742, 0.003147, -0.127986, -0.698747
1.327826, 0.003042, -0.132304, -0.720955
1.333714, 0.002944, -0.136614, -0.743142
1.339418, 0.002852, -0.140917, -0.765312
1.344952, 0.002767, -0.145213, -0.787468
1.350324, 0.002686, -0.149503, -0.809611
1.355545, 0.002610, -0.153787, -0.831743
1.360623, 0.002539, -0.158066, -0.853867
1.365566, 0.002471, -0.162341, -0.875984
1.370380, 0.002407, -0.166612, -0.898094
1.375074, 0.002347, -0.170878, -0.920199
1.379652, 0.002289, -0.175142, -0.942300
1.384120, 0.002234, -0.179401, -0.964397
1.388484, 0.002182, -0.183658, -0.986490
1.392749, 0.002132, -0.187912, -1.008581
1.396918, 0.002085, -0.192163, -1.030669
1.400997, 0.002039, -0.196412, -1.052755
1.404989, 0.001996, -0.200659, -1.074839
1.408898, 0.001955, -0.204904, -1.096921
1.412728, 0.001915, -0.209146, -1.119000
1.416481, 0.001876, -0.213387, -1.141077
1.420160, 0.001840, -0.217627, -1.163153
1.423770, 0.001805, -0.221864, -1.185226
1.427311, 0.001771, -0.226101, -1.207296
1.430787, 0.001738, -0.230336, -1.229364
1.434200, 0.001707, -0.234569, -1.251429
1.437553, 0.001676, -0.238802, -1.273490
1.440848, 0.001647, -0.243034, -1.295549
1.444086, 0.001619, -0.247265, -1.317603
1.447269, 0.001592, -0.251494, -1.339654
1.450401, 0.001566, -0.255724, -1.361700
1.453481, 0.001540, -0.259952, -1.383741
1.456512, 0.001516, -0.264180, -1.405777
1.459496, 0.001492, -0.268407, -1.427807
1.462434, 0.001469, -0.272634, -1.449832
1.465327, 0.001447, -0.276860, -1.471850
1.468176, 0.001425, -0.281086, -1.493861
1.470984, 0.001404, -0.285311, -1.515864
1.473752, 0.001384, -0.289537, -1.537860
1.476480, 0.001364, -0.293762, -1.559848
1.479169, 0.001345, -0.297987, -1.581827
1.481822, 0.001326, -0.302211, -1.603797
1.484438, 0.001308, -0.306436, -1.625757
1.487019, 0.001291, -0.310661, -1.647706
1.489566, 0.001274, -0.314886, -1.669645
1.492080, 0.001257, -0.319110, -1.691573
1.494562, 0.001241, -0.323335, -1.713489
1.497012, 0.001225, -0.327560, -1.735392
1.499432, 0.001210, -0.331786, -1.757283
1.501821, 0.001195, -0.336011, -1.779160
1.504182, 0.001180, -0.340237, -1.801023
1.506514, 0.001166, -0.344463, -1.822872
1.508819, 0.001152, -0.348690, -1.844705
1.511097, 0.001139, -0.352917, -1.866523
1.513349, 0.001126, -0.357144, -1.888325
1.515575, 0.001113, -0.361372, -1.910110
1.517776, 0.001101, -0.365600, -1.931877
1.519953, 0.001088, -0.369829, -1.953627
1.522106, 0.001076, -0.374059, -1.975358
1.524236, 0.001065, -0.378289, -1.997070
1.526343, 0.001054, -0.382520, -2.018762
1.528428, 0.001042, -0.386751, -2.040434
1.530491, 0.001032, -0.390983, -2.062085
1.532533, 0.001021, -0.395216, -2.083714
1.534554, 0.001011, -0.399450, -2.105322
1.536555, 0.001001, -0.403684, -2.126907
1.538537, 0.000991, -0.407920, -2.148468
1.540499, 0.000981, -0.412156, -2.170005
1.542442, 0.000972, -0.416393, -2.191518
1.544366, 0.000962, -0.420632, -2.213006
1.546272, 0.000953, -0.424871, -2.234468
1.548161, 0.000944, -0.429111, -2.255904
1.550032, 0.000936, -0.433352, -2.277312
1.551886, 0.000927, -0.437595, -2.298693
1.553724, 0.000919, -0.441838, -2.320046
1.555545, 0.000911, -0.446083, -2.341370
1.557350, 0.000903, -0.450328, -2.362664
1.559140, 0.000895, -0.454575, -2.383928
1.560914, 0.000887, -0.458824, -2.405162
1.562673, 0.000880, -0.463073, -2.426363
1.564417, 0.000872, -0.467324, -2.447533
1.566147, 0.000865, -0.471576, -2.468670
1.567863, 0.000858, -0.475830, -2.489774
1.569565, 0.000851, -0.480085, -2.510843
1.571253, 0.000844, -0.484341, -2.531878
1.572928, 0.000837, -0.488599, -2.552878
1.574589, 0.000831, -0.492859, -2.573841
1.576238, 0.000824, -0.497120, -2.594768
1.577874, 0.000818, -0.501382, -2.615657
1.579498, 0.000812, -0.505647, -2.636509
1.581110, 0.000806, -0.509912, -2.657321
1.582709, 0.000800, -0.514180, -2.678095
1.584297, 0.000794, -0.518449, -2.698828
1.585874, 0.000788, -0.522720, -2.719521
1.587439, 0.000783, -0.526993, -2.740172
1.588993, 0.000777, -0.531267, -2.760781
1.590536, 0.000772, -0.535544, -2.781348
1.592069, 0.000766, -0.539822, -2.801871
1.593591, 0.000761, -0.544102, -2.822350
1.595103, 0.000756, -0.548384, -2.842784
1.596604, 0.000751, -0.552669, -2.863173
1.598096, 0.000746, -0.556955, -2.883515
1.599578, 0.000741, -0.561243, -2.903810
1.601050, 0.000736, -0.565533, -2.924058
1.602513, 0.000731, -0.569826, -2.944258
1.603967, 0.000727, -0.574120, -2.964408
1.605412, 0.000722, -0.578417, -2.984509
1.606847, 0.000718, -0.582716, -3.004559
1.608274, 0.000713, -0.587017, -3.024558
1.609692, 0.000709, -0.591321, -3.044505
1.611102, 0.000705, -0.595627, -3.064399
1.612503, 0.000701, -0.599935, -3.084240
1.613897, 0.000697, -0.604246, -3.104027
1.615282, 0.000693, -0.608559, -3.123759
