2.000000, 1.000000, 0.011248, -0.005507
2.188767, 0.094383, 0.009333, -0.015977
2.377938, 0.094586, 0.004071, -0.042749
2.508622, 0.065342, -0.003905, -0.082485
2.655491, 0.073435, -0.021998, -0.172016
2.815123, 0.079816, -0.064648, -0.383390
2.998157, 0.091517, -0.182210, -0.967739
3.100806, 0.051325, -0.313273, -1.627001
3.169910, 0.034552, -0.447832, -2.291802
3.220809, 0.025449, -0.579919, -2.910479
3.261975, 0.020583, -0.711157, -3.468879
3.297727, 0.017876, -0.843906, -3.953278
3.332542, 0.017408, -0.988856, -4.360924
3.365482, 0.016470, -1.137080, -4.618433
3.398003, 0.016261, -1.288759, -4.682417
3.433108, 0.017553, -1.450384, -4.490973
3.480410, 0.023651, -1.648521, -3.838458
3.521656, 0.020623, -1.790784, -3.046575
3.560153, 0.019249, -1.893298, -2.285505
3.596440, 0.018143, -1.964466, -1.651313
3.633529, 0.018545, -2.015783, -1.133067
3.674302, 0.020386, -2.053116, -0.716706
3.722218, 0.023958, -2.079285, -0.394414
3.782863, 0.030323, -2.095572, -0.161109
3.867769, 0.042453, -2.102167, -0.011016
4.008726, 0.070478, -2.097347, 0.065908
4.369033, 0.180154, -2.067819, 0.090270
5.327919, 0.479443, -1.977020, 0.099665
7.382485, 1.027283, -1.743633, 0.132829
8.249174, 0.433344, -1.610863, 0.174968
9.331205, 0.541016, -1.364808, 0.302455
9.434683, 0.051739, -1.331360, 0.344899
9.644944, 0.105131, -1.247775, 0.457132
9.914846, 0.134951, -1.089842, 0.746297
10.032521, 0.058837, -0.987004, 1.019473
10.191648, 0.079563, -0.771511, 1.771916
10.256144, 0.032248, -0.639458, 2.352649
10.332920, 0.038388, -0.419227, 3.454286
10.391144, 0.029112, -0.182590, 4.728979
10.439366, 0.024111, 0.077533, 6.087029
10.479531, 0.020082, 0.345795, 7.256185
10.512888, 0.016679, 0.600572, 7.968955
10.544137, 0.015625, 0.853252, 8.124380
10.572705, 0.014284, 1.079750, 7.655970
10.600079, 0.013687, 1.276733, 6.680929
10.630260, 0.015090, 1.457129, 5.247268
10.678011, 0.023876, 1.652682, 3.001318
10.707612, 0.014801, 1.725615, 1.965702
10.735970, 0.014179, 1.770866, 1.258150
10.764977, 0.014504, 1.799909, 0.770083
10.796915, 0.015969, 1.818735, 0.430142
10.834188, 0.018636, 1.830173, 0.201223
10.880126, 0.022969, 1.835829, 0.059015
10.940486, 0.030180, 1.836779, -0.017339
11.027143, 0.043329, 1.833654, -0.048605
11.170635, 0.071746, 1.825987, -0.055821
11.486187, 0.157776, 1.808217, -0.056681
13.467858, 0.990835, 1.692140, -0.062672
16.702726, 1.617434, 1.474828, -0.081368
18.155989, 0.726632, 1.357433, -0.097291
19.100547, 0.472279, 1.270144, -0.105679
19.985382, 0.442417, 1.175963, -0.118572
20.935313, 0.474965, 1.051500, -0.151604
21.127391, 0.096039, 1.021411, -0.162069
21.467328, 0.169968, 0.961927, -0.189518
21.621756, 0.077214, 0.931379, -0.206623
21.924757, 0.151500, 0.861493, -0.258195
22.105677, 0.090460, 0.810665, -0.306100
22.328668, 0.111496, 0.732187, -0.405181
22.505925, 0.088628, 0.648788, -0.546145
22.655809, 0.074942, 0.552040, -0.760862
